0,1
0.0008736055954427283,unpredictable
0.0008732658199021596,generations
0.0008726030460308294,stereotypical
0.0008723702581924243,alongside
0.0008712976184520796,includes
0.0008707891730509824,cinematography
0.0008706416601686992,fashioned
0.0008706375991182218,chemistry
0.0008705900041277193,triangles
0.0008702023473642724,perfectionist
0.0008701678735642579,relationships
0.0008699190510581255,tangerines
0.000869711479631749,bestfriends
0.0008696877226612585,importance
0.000869493959533627,responsible
0.0008691572720324106,unapologetic
0.0008691199448986612,judgemental
0.0008688462690347487,generation
0.0008686522323787588,another
0.0008685396221748697,plethora
0.0008679402722407234,rewatching
0.0008678880511691006,bestfriend
0.0008676554210400957,misunderstandings
0.0008673061196897606,education
0.0008672601557677187,countryside
0.0008670847893138416,neighbors
0.0008669062390596306,disappointments
0.0008668867891581068,neighbours
0.0008666593622070241,soundtracks
0.0008666495705535698,predictable
0.0008664546208185048,expectations
0.0008661550391771232,pretentious
0.0008658737726204153,license
0.0008658398496051888,performances
0.0008655045038127695,koreans
0.0008654702090242366,interactions
0.0008653690761102291,unlikeable
0.0008653580209631109,especially
0.0008652538151696904,seemingly
0.0008651694718165992,reaction
0.000865164460377385,precious
0.0008650349538463909,contradictions
0.0008649959879363331,despicable
0.0008649844318620463,everything
0.0008648355912778171,storyline
0.000864831534066993,frustration
0.0008647573794163275,unrealistic
0.0008645794872329253,thoreau
0.0008645416318525347,protestations
0.0008644839262773782,comfortable
0.0008644620245801526,responsibility
0.0008644270083429186,conventional
0.0008643251828127188,something
0.0008640472823849082,interesting
0.0008640034892825736,depressing
0.0008640026966024419,disappointed
0.0008639008318825571,noticed
0.0008638291131876235,favorites
0.0008638270842697698,angelic
0.0008638263648875189,marketing
0.0008636950543085238,dimples
0.0008636215941931151,hipster
0.0008636000059015175,fortunately
0.0008635514856603718,romantics
0.0008635383902638535,picturesque
0.0008634925755918161,kindness
0.000863376453742878,unnecessary
0.0008633742407016263,licences
0.000863370574005757,masterpiece
0.0008633629892370731,unbelievable
0.000863338891172822,external
0.0008632924071158097,friendships
0.0008632397797929761,respectful
0.00086322974858456,melancholic
0.0008631681552529197,dental
0.0008631660235831495,challenges
0.0008630711539942524,dialogue
0.0008630250788636651,coaster
0.000862907043391056,understanding
0.0008628849576394373,complexities
0.0008628383566481253,english
0.0008627719014388986,noticeably
0.0008627137188145059,unlikable
0.0008626853103817722,heartfelt
0.000862534790466532,circulate
0.0008625046140018168,brighten
0.000862347501686536,learning
0.0008622320054195024,entertainment
0.0008621571569543518,mysteries
0.0008620300013488831,overcoming
0.0008619959152830923,supportive
0.0008619281405788552,healing
0.0008619051278254911,teaching
0.0008618989940847849,incidents
0.0008618169319373268,performance
0.0008617747389436885,congrats
0.0008616437096811787,handle
0.0008616412069851421,prestigious
0.0008616394256592688,recognize
0.0008614302286160107,thrillers
0.0008614210071331365,refreshing
0.0008614011560919796,troubles
0.0008613901827667472,desperately
0.0008612890014921112,meritocracy
0.0008612276373358689,lines
0.0008611588692167694,design
0.0008611498928660563,grannies
0.0008611444771430766,listening
0.0008611076525022575,leading
0.0008610988518413742,others
0.0008610908493678726,peaceful
0.0008609880332131048,streach
0.0008609193898997085,influence
0.0008608334310295225,production
0.0008605463908588677,sincere
0.000860453352010454,favorite
0.0008604310843170837,capture
0.000860339641131306,unexpectedly
0.0008603216355756438,entertaining
0.0008603172778429019,dentist
0.0008603048692467855,incorporating
0.0008602815480600464,heartbreaks
0.0008602003486259662,spending
0.000860156800700869,development
0.0008601410366335614,interaction
0.0008600921049922109,rewatch
0.0008600010006903505,modest
0.0008599949624750064,heartwarming
0.0008598676568219945,reflects
0.0008598349375043176,conceited
0.0008596952866083555,begins
0.0008596328449261788,romance
0.0008596136603439404,apologies
0.0008595897771354007,compulsive
0.0008595589085068295,confines
0.0008595476694557549,potraying
0.0008594985236590298,previous
0.000859400046368756,listed
0.0008593972262878523,supported
0.0008592722134405466,comedies
0.0008592689276817023,cherished
0.0008592470308355514,meaningful
0.000859199897809639,locations
0.0008591642499802755,tensions
0.000859064303798127,since
0.0008590561024228781,pandemic
0.0008589490344451151,laughed
0.0008589160505208622,bickerings
0.0008588600844334802,interest
0.0008588397600884926,choreography
0.0008587317332758048,korean
0.000858686889150549,heartaches
0.0008586612128413975,unable
0.0008585833480137778,challenging
0.000858458837679147,different
0.0008584143421262408,closures
0.0008583981622876392,history
0.0008583431269818723,relaxing
0.0008581992527575722,linger
0.0008581906985207214,emotional
0.0008581816298720618,translation
0.0008581795260028188,adjusting
0.0008581648409989303,romantic
0.0008581099611201832,maturely
0.0008579966463006649,editors
0.0008579698957725463,definitely
0.0008579561673142797,prejudice
0.0008579551361287666,beautifully
0.0008578885937872388,important
0.0008578784582235202,watched
0.0008578561534608282,realizes
0.0008578084913444221,guarantee
0.0008577546353035124,feeling
0.0008577430837355107,unresolved
0.0008576182516156142,problems
0.0008575447806117704,behavior
0.0008574951462559012,comforted
0.0008574915405214788,postcard
0.0008574141492633275,villagers
0.0008573313556377665,forget
0.0008572982394398035,butthead
0.0008572687482885048,understand
0.0008572308751432371,negative
0.0008572194937164209,certain
0.0008572143229313357,hearts
0.0008571789760168976,compare
0.0008571284040753591,tropes
0.0008571035807854836,incorrect
0.0008570600217808724,oldest
0.0008569652776548637,strangers
0.0008569542172235841,outdated
0.0008569476595367845,towards
0.0008568642691348448,telling
0.0008568572788821287,kimseon
0.0008568327144394528,connections
0.0008567300858072377,incredible
0.0008567261327289821,interested
0.0008567235537686767,friends
0.0008567196549218487,netflix
0.0008566916097383355,trajectory
0.0008566260162649396,leaving
0.000856586952689025,understood
0.0008565660729130619,instead
0.0008565621648168332,notice
0.0008564363182004514,worthwhile
0.0008563474636937023,ethical
0.0008563455911707577,delightful
0.0008563221008804732,directors
0.0008562880285870574,stories
0.0008562500716565868,lifestyle
0.0008561852349271724,nuances
0.0008561788634229387,outage
0.0008560361635852762,together
0.0008560337800297078,townsperson
0.0008560316974178108,premises
0.000856011066301557,setting
0.000855978620562402,coupled
0.0008558379423464945,settings
0.0008557969987100254,answers
0.0008557905677431382,despite
0.0008557533105426078,likeable
0.0008556061452976632,crimes
0.00085559807191745,emotionally
0.0008554275721196012,accepting
0.0008553979004807526,second
0.0008553653066766442,establish
0.0008553598913109956,ignore
0.0008553225241543015,course
0.0008553225221086397,source
0.0008553222849336902,ethics
0.0008553110322196667,writes
0.0008551887658112436,possible
0.0008551263709401699,search
0.0008550119256361626,special
0.0008549519710730407,subverted
0.0008549426232559572,premise
0.0008548822387666321,absolutely
0.0008548770742147949,crochets
0.0008548041083299231,shines
0.0008547663177448137,finished
0.0008546606434863991,coincides
0.0008546452829153911,perfectly
0.0008546300743077779,beautiful
0.0008545638100920792,harrowing
0.0008545092573179872,supporting
0.000854461434083725,location
0.0008544550328482717,written
0.0008542763162201798,frequently
0.0008542231194273914,changed
0.000854110698529373,cheerful
0.0008538956883904951,forgive
0.0008538618833934724,united
0.0008537771228677671,coworkers
0.0008537478201015107,short
0.0008537200874266371,attorney
0.0008537023756371998,episodes
0.0008536488922526907,relatable
0.0008536201847883084,respect
0.0008536030733436289,depending
0.0008535542785769232,lifelong
0.0008535472356980481,masculinity
0.0008535145776068471,filmed
0.0008534244334570935,shopaholic
0.0008533957094673407,change
0.0008533657528063837,happened
0.0008533318616115923,sombre
0.0008533302947926144,bittersweet
0.0008533128391028474,sixteen
0.0008532933480251502,clothing
0.0008532921804774031,selfish
0.0008532424333044295,strong
0.0008532141376795375,obstacles
0.0008531998138765261,remains
0.0008531869426492922,emotions
0.0008531404634253021,creates
0.000853024576205952,literally
0.000852978208909492,appreciation
0.0008529498369870874,question
0.0008529490168710019,wisdom
0.0008529173545932168,result
0.0008528077644273874,korea
0.0008527669687103303,honest
0.0008527371381125074,engaged
0.0008527176555198708,actors
0.000852693794901694,relateable
0.0008524799495242361,demands
0.0008524310713190993,mediocre
0.0008523929175215004,soothing
0.0008523260358536787,presented
0.0008523194049187175,complain
0.0008521723078315464,complete
0.0008521721338044967,details
0.000852171429886284,seong
0.0008521556314073581,innocent
0.0008521093270474862,learn
0.0008520876989709617,uncovered
0.0008520745015870678,represents
0.0008520261734445568,donator
0.0008520217745138426,underlying
0.0008520155408604276,heart
0.0008519388938242116,clothes
0.0008519373436021734,instantly
0.0008518549239377287,played
0.0008516893008035901,enjoyable
0.0008516122251248516,income
0.000851593556122971,excellent
0.0008514727903043595,service
0.0008514602336083871,gorgeous
0.000851391214639514,watching
0.0008513553428325255,simple
0.0008513397949628157,develops
0.0008513255556499756,ensemble
0.0008513246803503641,unemployed
0.0008512529150725466,episode
0.0008512149815374796,believable
0.0008511747787151034,goodnight
0.0008511528493787995,superb
0.0008511271268870342,constant
0.0008510973788756595,secrets
0.0008510681112301457,undoubtedly
0.0008509942635872583,cowards
0.0008508915521396386,subtitles
0.0008508912282415529,brushes
0.0008508415363465382,reality
0.0008508178193089228,practice
0.0008507582277774801,working
0.0008507055783669589,experienced
0.0008506684814778838,disappoint
0.0008506232686984068,brilliant
0.0008505755090022494,perfect
0.0008505185701336666,fresh
0.0008505136282451032,struggles
0.0008503248990511449,apartment
0.0008503229024389794,facets
0.0008502838525728491,knowledge
0.0008502811689334762,overall
0.0008502082766162347,overwhelmed
0.000850187782939671,golden
0.0008501542071672692,crafted
0.000850096150762306,touching
0.0008500395567579658,realistic
0.0008500376468693394,everytime
0.0008500172460432413,actress
0.0008499187013599657,conclusion
0.0008497995419544341,places
0.000849793718775487,navillera
0.0008497908919299619,connection
0.0008497876593074864,screen
0.0008497374567372888,clarifying
0.0008497201691020592,elements
0.0008496974927147997,secret
0.0008496813774194543,longer
0.0008496731390142056,binge
0.0008496731332802557,begin
0.0008496239466297592,replay
0.0008496239421730635,player
0.0008495455398130563,skeletal
0.0008494838973370608,expensive
0.0008494629359471166,portrayed
0.0008494097171985915,completely
0.0008493688435239844,starting
0.0008493591016767963,depth
0.0008492952326552605,decent
0.0008492859323781469,thrilling
0.0008492632364977885,ends
0.0008492210720984192,person
0.0008491494598717077,spends
0.0008490981147962994,script
0.000849052944253345,youngest
0.0008490166160412349,betrayal
0.000848953875028134,writers
0.0008489497978064945,appreciate
0.0008489038332640165,underdeveloped
0.000848893030431711,thinks
0.0008487701764302319,seoulite
0.0008487460597624135,hearted
0.0008486761395531761,notes
0.0008486743788740877,liked
0.0008486447303957602,anything
0.0008485357906926681,roles
0.0008485227175801485,scripts
0.0008484215410098592,wonderful
0.0008484039276483661,recommend
0.0008483553949518182,happiness
0.0008483310186081361,typical
0.0008483057061110953,awesome
0.00084827819369908,female
0.0008482240529099446,genuine
0.0008481731892799401,several
0.0008481602428372692,ending
