word,similarity
haooy,0.5617743262913726
priority,0.558497688875768
decade,0.558314374297928
horror,0.5582727383255952
darkness,0.5563980360938455
cannes,0.5561231271605525
build,0.5560101975352221
billionaire,0.5555857639696329
approach,0.555550559705615
defies,0.5545881619751262
expression,0.5541446403105093
revisit,0.553268870350885
firehouse,0.5528064013594381
sheer,0.5511100329257911
yesterday,0.5510142791525073
treat,0.5499226141630333
health,0.5481321885883723
success,0.5476278337460712
roller,0.5473237807786047
challenge,0.5444059872937099
superb,0.5442772752834276
illusion,0.5442736294640147
importance,0.5441545264379546
manifesto,0.5441415480045835
justification,0.5421658692593325
relatability,0.5417068126571616
action,0.5408193177765048
version,0.5397317727889097
reading,0.5394300284345486
filth,0.5387591461772132
writing,0.5386222703599527
decode,0.5385234058317838
sense,0.5382976993520214
revolve,0.5378445266507483
show,0.535145321402785
infastation,0.5328093837930798
struggle,0.5327784362451607
champion,0.5325499297089422
artist,0.5320138990921366
effort,0.531703361981116
delve,0.5288219714956846
designation,0.528607674376368
tense,0.526843048149358
balance,0.5255501341145659
perspective,0.5251656607211923
hero,0.5250287567950437
piece,0.5246648762938109
level,0.5238216879584121
award,0.522567188960082
audience,0.5221110375727989
blockbuster,0.5215730852772611
tragedy,0.5211296139403495
apartment,0.5203617122708984
graduate,0.519335107296883
humor,0.5183442506607423
mazza,0.5173635548792593
house,0.5165771283042455
beautiful,0.5164710875996208
guess,0.5151254045877136
tottaly,0.5149898652678134
time,0.5140542930232314
hollywood,0.5133885524601807
korea,0.5103277156513024
everything,0.5090731799819113
encounter,0.5041623565689847
country,0.5040810503258293
architecture,0.5025343762241027
frame,0.5021868208365066
motion,0.4990964483869308
symbolism,0.49754507915291635
part,0.49576227140490814
hiding,0.49433589770368624
jinmo,0.49421620088219576
arthouse,0.4925646070424893
centre,0.49199033413985005
pressure,0.4912052802394641
consume,0.4911107063373558
moment,0.490717688192155
history,0.49057291486679977
internet,0.489750646350024
arises,0.48871493174239866
emotion,0.4886334823620289
type,0.4879537489565413
semblance,0.4844926323359978
money,0.48420307712269695
difference,0.48404940446414874
power,0.48004245795320266
park,0.4794040226328188
anger,0.47914433875829043
regret,0.47695800125423804
