word,similarity
viewer,0.45469605165124893
better,0.8468209805607116
entire,0.6712238075743611
virus,0.3648203937247605
place,0.742684077427712
along,0.6362771543102739
depth,0.502684711753929
regret,0.44578055602586675
great,0.7615902337003457
talent,0.5811311974840526
aspect,0.6133195950994452
cheerio,-0.3706660608550149
captured,0.404147004771531
however,0.7860225277898105
atleast,-0.3839518674445182
chance,0.7426883662471716
technically,0.48465658535212774
small,0.6737177435243038
tragic,0.5226470102822973
something,0.8593670272619028
moment,0.783393232742673
insanely,0.17526079412558326
impeccable,0.26150630742365716
played,0.5761242751475867
survive,0.5950413879852086
escort,0.19964030534608007
dawan,-0.4583243542165818
thoroughly,0.47641526043556603
try,0.6928833006815044
drama,0.5654042507459405
everything,0.7996029794184687
meet,0.5627241635948987
portray,0.42119852724008733
display,0.5671303421667536
rotting,0.12887283591891857
lady,0.4035550510615844
apocalypse,0.19575636018837478
korean,0.4159012526298852
relentless,0.41066699222359493
convincing,0.5366222472624194
guarantee,0.49288831025351154
subtitle,0.1792890687136665
spicy,0.20960745023790434
similar,0.7308150345796911
worth,0.5247023432506803
caring,0.42682835192097635
commentary,0.4243917524827653
middle,0.6061585121653819
human,0.5940665052341425
constantly,0.5823799459934954
irrelevant,0.4393983782897065
consider,0.692141793902904
melodramatic,0.2848092615440748
extraordinary,0.6253192547214448
effect,0.6669997118416133
personality,0.5535483470857541
tired,0.5961819217980882
loved,0.60411639421959
central,0.500792804910763
outclass,-0.13622819702216857
refreshing,0.43085840516496143
together,0.7031780272445383
lasted,0.40526685488779035
underrated,0.1922245780996618
emotional,0.6445774949134331
penny,0.27319267097104705
expected,0.613637967045928
charachters,0.0
unpredictable,0.47242714861042523
overzealous,0.12652720037893278
especially,0.8155442929762482
definitely,0.717658126921405
found,0.6417171547950824
sweet,0.46386817980824074
action,0.7133217230984379
horror,0.49971834682537053
enjoyable,0.45860195467048936
film,0.6270550570996083
busan,0.09634630582092739
pushing,0.5457316824616084
recognition,0.5121326881720272
grappling,0.2598912093596195
tremendously,0.3805239749962332
acting,0.5592383007813946
amazing,0.6351804787655191
trick,0.5149053153499952
make,0.8441522686056477
mesmerized,0.17446623873105768
usual,0.6958887914760363
mother,0.5646833772200588
stuff,0.6757832572754586
packed,0.3639570000368375
providing,0.5997309962559986
plain,0.442775600981826
close,0.67763911529498
terrifying,0.43691707794804424
storyline,0.39327051605401725
waste,0.38688424730941484
pretty,0.7562217571304601
thematic,0.2417432623138951
engaging,0.5428467374631336
component,0.445340998476334
wanted,0.7413562418776048
transformation,0.4752347192470938
english,0.5197201432344708
plenty,0.6538458578974956
collective,0.4612570491058635
period,0.5559796273359006
fight,0.5837405904908328
watched,0.5462293524329607
generic,0.3327528139032644
typical,0.6520088186472709
hooked,0.3534654172029789
completely,0.6750763831482817
south,0.4765951686294779
manage,0.5236888718192654
surprise,0.6517535492096156
always,0.8395268432339027
apocolypse,0.0
hardened,0.2740832957926077
captivating,0.3103555540488481
korea,0.4240040375838654
still,0.8257091357755284
compelling,0.6267067067270883
skill,0.5057247777389247
nearly,0.6266927034059833
seamless,0.27622672368462614
sohee,0.0
wreck,0.3475081149592039
includes,0.5457501210096333
scope,0.43181943101785814
cried,0.28691503674429847
shaun,0.09194326195982401
space,0.5664729729380931
create,0.7184891058155749
session,0.4618610898801119
cheesy,0.2956142386278541
developed,0.5889348179285416
brilliant,0.5846264538133465
flawless,0.27920239270737657
begrudgingly,-0.06442235654197188
word,0.6379497841587023
enough,0.8468572460356711
looking,0.8015664605512676
foreign,0.5020981152366999
feeling,0.7173502900102776
greedy,0.2765457830220599
condition,0.5319664897394709
saying,0.7096511204227094
spice,0.2795412208300364
aesthetically,0.19261163168947296
surely,0.669408774130948
masterpiece,0.3417498099752916
quicker,0.4259196903956078
actress,0.37619533037273806
daytime,0.32776836644651924
evolve,0.37907959173236006
intermingled,-0.035278137934037425
prosthetics,-0.04655186308483641
carry,0.6369561007447313
avoid,0.6829169574118484
first,0.717100036726815
devolped,0.0
others,0.7468716976511953
kickass,0.0
hellish,0.17703293943399367
emotion,0.5462398029143527
fractured,0.2751080281968921
stuck,0.5527683422126173
colorful,0.4646243424541472
afraid,0.6294729177083347
society,0.5560420209212021
finding,0.7354578893176165
overworked,0.17762875723753668
relentlessly,0.317009911407508
world,0.677614149296218
coming,0.8065987104968038
bind,0.30198353600257943
unique,0.6781755540008005
exhausted,0.44712927860237606
creates,0.5695023554429481
becomes,0.6347339410733943
tramp,0.05994728607540296
keep,0.7668051671377447
paced,0.30869249793731546
heartbreaking,0.34243143906052975
seeming,0.44207148422480774
star,0.5388789296726103
liiiiiiit,0.0
fantastic,0.6048167597465297
catch,0.5723257483463589
colour,0.3624032587811621
added,0.6669330917586348
break,0.6783322089131856
movie,0.6843808956677774
horde,0.06741602234516302
metaphorical,0.2051541298690578
connected,0.5100548831880368
invested,0.32636915462114197
really,0.8393984535192756
nail,0.24987131280241742
interaction,0.436688382602998
appealing,0.5949323134224915
filming,0.4599948068182551
distinct,0.5079775815134151
general,0.4920557634338417
train,0.4699312958084347
camera,0.507779886508824
probably,0.7631332834316229
beginning,0.7167544162177435
justified,0.45868175412290624
prior,0.550099648865209
capture,0.5140314170886493
impact,0.6535955378637477
unhappy,0.537744606402148
time,0.8416103723252223
steer,0.3618685813058097
certainly,0.8095949250673802
cutter,0.15997137524666838
come,0.8455681184638377
score,0.5407662352409169
built,0.46880932575001333
survival,0.5088037874820135
definitly,0.0
delivers,0.4061804730595315
absolutely,0.6565823767139676
sentimental,0.42706611355249147
cinematography,0.20449941300929192
disappointed,0.5572774682495587
lighting,0.35369679271396
realize,0.7035682316004677
originality,0.3332895959211881
stressed,0.5083743187170133
nature,0.6948246608272999
makeup,0.31200383620914557
expecting,0.5185684137599867
finish,0.5234853875709082
writing,0.638518486202931
succeed,0.485377992523363
famous,0.5785799197961785
generally,0.6810980900727563
decision,0.6574849048786995
choice,0.7077608356083032
several,0.6802995217034331
audio,0.3886328610676526
realistic,0.5926241145747474
little,0.8420816554577026
charismatic,0.31756467313787357
incredible,0.6121366697535251
modest,0.5579567953368992
implies,0.39550194845423176
experience,0.796984221139442
friend,0.5509368813109878
cookie,0.2452345090626832
dunno,-0.08537744902396506
creating,0.6847072197822431
life,0.796319447601442
outbreak,0.31388664678206063
flesh,0.418414996564214
empathy,0.37009926927545644
solide,0.0
bought,0.41728614243252604
supporting,0.5238804606034053
start,0.7288867832647045
tell,0.7201469177506435
almost,0.7965024402195418
suspenseful,0.25616918112131204
pleasant,0.46557304048216
history,0.6502948120599262
excellent,0.6251241544209148
extremely,0.7100991901352077
population,0.4116923301414106
goofy,0.32386257568120264
deserves,0.48158621239884913
mixed,0.5471452540415267
performance,0.6782858562417828
possibly,0.6992916940680349
sprinter,0.07122850073983064
occasionally,0.6404638519557804
interest,0.6503476906352764
shame,0.4710791709078077
touching,0.5341469227346576
mostly,0.6350634110396325
location,0.551356499071369
provoking,0.33656984391838485
build,0.5864727847252861
reason,0.788094703849455
people,0.7437726157627194
secure,0.5330787891524826
script,0.5073922788169292
director,0.4362829956023794
ahead,0.5945449017677358
easily,0.6587734164092285
uniqueness,0.20341028778139306
simplistic,0.3425560876356597
chill,0.31025690665291866
havoc,0.2818883611895948
anything,0.7942250273898886
reality,0.7183769592852145
dimensional,0.3485356229825646
exciting,0.6371834400396308
relive,0.22108376755929326
stress,0.5218769997790502
suspense,0.4094935272705282
seriously,0.5993361552669139
rarely,0.6492263434275956
saved,0.537958929226162
music,0.5747166179323496
beautiful,0.6333292006825212
element,0.5692682124677839
motif,0.20283689733688107
subtitled,0.20810838223222944
selfish,0.3525398726412963
started,0.6576596007954514
give,0.7680012577050925
heart,0.6197059123676547
turned,0.7635312908758205
arsehole,-0.3492862088210559
feel,0.8086365148862177
introduction,0.5633890371784636
seong,-0.09170565998982455
bored,0.4149800572118625
routing,0.1550379321044109
show,0.7398279882779686
sleep,0.4992656282967705
usually,0.6997133958712576
exceptional,0.515158726843089
passed,0.5311830566674296
making,0.8320361466652492
stale,0.23644629534531364
personal,0.6717997428102986
hand,0.7056924476547338
wasted,0.46874181561612355
begin,0.6286995642110392
witness,0.489544212955771
infected,0.3037309449005249
filmed,0.4513817611542942
character,0.660760860936588
produce,0.5972885743119565
wrenching,0.37982469684384934
despondent,0.15401383806869334
moving,0.693143878478585
managed,0.5904568337020258
rounded,0.3218456721711638
asked,0.6449887516224704
helped,0.6281431617920094
twist,0.5320423846274543
saturated,0.2252997955336413
never,0.8015020654009326
netflix,0.10352635070482308
entertaining,0.5701825100370836
regard,0.6405646876833795
spook,-0.007845438796018338
bring,0.7565719033571263
enthusiast,0.1388076410939386
light,0.6226073052542862
dynamic,0.5488230684646112
social,0.5696512567389229
