word,similarity
income,0.8616222765267018
ahhhhh,0.8513140613029486
attitude,0.8429836058025808
dentist,0.8395832341235607
visit,0.8374775418187184
dimple,0.8277088364639265
aspect,0.8262643133099136
flesh,0.8203458641565377
leaf,0.8194860798687924
actor,0.8165876620719081
refreshing,0.8125337241849289
interest,0.8112180944727734
choreography,0.8111170890066333
grandma,0.8033567063224588
tension,0.8016463262059019
roller,0.7998128503509468
mystery,0.7948734644575483
brilliant,0.7825634651161466
hetero,0.7808584093289015
kdramas,0.7793687022634986
interaction,0.7728454535941539
find,0.7634678947467619
storyline,0.7602851375059391
deal,0.7597736087713294
connection,0.7580564977670912
scene,0.7523868262729327
addition,0.7495243883672027
prejudice,0.7470368928918831
venus,0.7463270292213257
woman,0.746208243502948
compare,0.7455778613278343
smile,0.7407851656046852
atracts,0.7383859065093443
nuance,0.7365948841260349
power,0.7321518218077514
imagine,0.7300145364149336
fund,0.7273528960896358
advises,0.7233810298132114
oddball,0.7230397403391913
apartment,0.7210058384863043
respect,0.7195545662486382
place,0.7178280714259015
charity,0.7166167229006886
sense,0.7111275978463614
portray,0.7103208595048807
stranger,0.7084850582251712
drama,0.7073156822329185
village,0.7064090803216618
trope,0.7027399797044162
reality,0.6972958277576041
thanku,0.6964728319672568
responsibility,0.6961811834921647
material,0.6954619120007854
journey,0.6944796966382335
colour,0.6898312499080737
escape,0.6872649990164008
trajectory,0.6863126139170785
source,0.6826890778287166
realizes,0.676422868914249
riff,0.6759231480415103
master,0.6753775273875318
attorney,0.6724057010746036
david,0.670550685963907
perfect,0.669274812925641
influence,0.6686327437829365
please,0.6671762120084114
thing,0.6666896695371989
somehow,0.665922304447584
player,0.6658471214444222
experience,0.6613253591488895
view,0.6607810770763564
work,0.660527031004752
replay,0.6587647411099418
romance,0.6565018128071523
money,0.6558955407307258
living,0.6531040990298854
thriller,0.6511083551605549
porridge,0.6507959085636873
catchy,0.6497984219177628
story,0.64972601970187
disappoint,0.647036476495104
lesson,0.6442050568407338
truly,0.6404600130575187
detail,0.63992701380078
paper,0.639163888195419
film,0.637392443309063
chemistry,0.6366246446981605
wanna,0.6341024961874882
donator,0.6336309880575481
bittersweet,0.6326765494362826
child,0.6321582576406464
skill,0.6277360748132184
flannel,0.6266072576393198
clinic,0.6244911879693615
rouser,0.6239481782611359
subtitle,0.6228637073514307
cry,0.6228264161141841
development,0.6223209723317267
trade,0.6178641590693024
closure,0.6174677811239242
coaster,0.6110138156231777
saddens,0.6093931523774683
deserve,0.6080227215877155
dubbing,0.6070908125576435
result,0.6035432945460997
leica,0.6014685588911637
mediocre,0.6009915558845246
discus,0.5996393442844853
week,0.598925663994216
thoreau,0.5987691749538335
example,0.5974148004946715
people,0.5937376663159101
masterclass,0.5892904165138149
knowledge,0.5863835179583593
humor,0.584625907086243
deserves,0.5835363490880245
search,0.5830397909989642
someone,0.5810577789033364
streach,0.579033810077999
right,0.576135504488485
challenge,0.5734852755056307
entertainment,0.5730897039239073
scenery,0.5716725913247015
person,0.5704139016540501
breezy,0.5703388385081413
outage,0.5690735722004706
proof,0.5686974013078683
number,0.5664519102683948
bonus,0.5664037147800005
location,0.5653917913449573
coincides,0.564933044648785
capture,0.5645756924074276
life,0.5622596842678642
melodrama,0.5618038212960099
line,0.5615543783073474
spends,0.5585857610873219
guarantee,0.558068972072214
masculinity,0.5573878777601555
others,0.5568401927469366
problem,0.555773356953472
feeling,0.5548430518350872
mercy,0.5539121345089604
protestation,0.5532806489934441
piano,0.5528204971689201
comfort,0.5526521411465112
realise,0.5506810609585395
design,0.5493581636442885
ounce,0.5489173599026496
typhoon,0.5484208863751393
director,0.5474109750879448
gongjin,0.5470602305667756
anything,0.5465927766853835
standard,0.5450448712530067
allows,0.5441918992449092
music,0.5403324814742834
disappointment,0.5397037992060162
simple,0.5394147374557827
dollar,0.53919647188054
dialogue,0.5389854185425842
expectation,0.537648215472451
stuff,0.537643609954502
everything,0.5373472433368651
point,0.5365624902373056
granny,0.5337023215751688
seoul,0.5310895017705297
make,0.5310067349922609
regret,0.5294898288994987
hour,0.5293725628082921
demand,0.5287376608490117
message,0.5282958461780156
pohang,0.527996526151911
script,0.527777410597192
meet,0.5254309822753928
relate,0.5252668312294216
honest,0.5239234318109398
cliche,0.523632758390147
thank,0.5234477938120706
appreciate,0.5163824312939518
grief,0.51559258882006
review,0.5145796290543401
teach,0.5135817307935562
start,0.5132941140963182
yearand,0.5120852420486561
piggyback,0.5099356296425125
incident,0.5090611778476805
postcard,0.5061650135319218
dream,0.5057770074874833
fiery,0.5036978657591263
service,0.5028235775231169
element,0.501023055174828
dental,0.4994343166398506
drunk,0.49814156033593876
tell,0.4959894799147555
night,0.4958560988232987
laugh,0.4950348567450756
attention,0.4944950789056367
simplicity,0.49335440705618017
side,0.4883327020364274
heartache,0.48673299004570764
seaside,0.48653941738272066
decide,0.4860747145269486
trouble,0.48359636419339785
incorrect,0.48224169649081217
struggle,0.48203853900375937
role,0.4812867473998004
fruit,0.48083613969247263
friend,0.48061796172789795
compass,0.47459634471727175
editor,0.47305947003761223
crime,0.4729822346930695
meaningful,0.4717676561009221
draw,0.46613304509942594
victim,0.4651386837472669
voice,0.4626586972409251
shirt,0.46258823270690225
nothing,0.4618232948575429
forget,0.4617286340213821
dense,0.4615122146317683
henry,0.4559318157301948
navillera,0.4557764286748282
success,0.4533627346218905
world,0.4519866194232923
begin,0.44809047944611935
translation,0.4461370635848559
towards,0.4459491140949667
season,0.44312133695384015
complain,0.4388133861907619
adapt,0.43612093158313936
reveal,0.43569010261944285
wisdom,0.433703342526759
premise,0.4315984635005271
culture,0.42414035103988496
adaptation,0.4229873984657781
happiness,0.42179340377354035
countryside,0.42140667952472866
actress,0.42115037860158977
comedy,0.4209012390929839
everytime,0.42081654313593075
history,0.4185218910677567
soundtrack,0.418056449927457
hometown,0.41659558878012803
stage,0.41570858378025
lead,0.41419078849077484
analysis,0.4119747642825005
time,0.4114146522144763
rating,0.40968215038693767
forever,0.4081446113457723
masterpiece,0.4070686886660123
meritocracy,0.4066076716685699
movie,0.4061490676126338
voyage,0.40531192844487274
dovey,0.4051436487541655
practice,0.4036927784365443
anyone,0.40338097277863516
conclusion,0.40289849287558327
fix,0.4009202436221466
opposite,0.4000485040731714
linger,0.3998346203495655
note,0.3977985675227435
become,0.3947556656386466
kdrama,0.393895325897684
shinmin,0.3925576469364814
saint,0.39188349550978546
watch,0.39184773929084893
question,0.39180417370736254
heart,0.3889198479187116
opportunity,0.3886404097398222
confines,0.38855782084027896
community,0.3877951305822266
event,0.37844464636450664
nobody,0.37624501246191877
release,0.3758416536402748
entry,0.37497844338485176
assault,0.37484259650251844
sequel,0.37225597364708407
licence,0.3706313204289333
moment,0.36923359115940646
think,0.3652605839561093
reaction,0.3635443426242481
episode,0.35894396434148756
obstacle,0.35626117440145566
complexity,0.35617437191308815
production,0.3560566111436533
beauty,0.35172621888874933
disaster,0.35154773890861435
colorful,0.35131948049632294
somebody,0.3506124980535126
straight,0.3426672144941775
contradiction,0.34179020185644143
whilst,0.33890053289020405
learn,0.33716337237233684
country,0.3366501565975694
whole,0.33641904787786037
focus,0.33533254814335994
part,0.3348546765384184
picturesque,0.33282121253271646
enjoy,0.33088322910523227
screen,0.3301878870519967
kimseon,0.32812131456067123
appreciation,0.3258524922272134
beach,0.319844698977841
betrayal,0.3166135407569295
cinematography,0.307463803506829
heals,0.30639979347589474
family,0.302271034784797
balance,0.300755495652766
relationship,0.29933669076676306
villager,0.29626189003946424
importance,0.28824737762249286
impact,0.28227105887172965
cheerful,0.2737807718571355
guitar,0.2737185618487168
honesty,0.2680984064886419
decides,0.2607476216874847
generation,0.2495264890647761
sweet,0.24258106030309007
kindness,0.238471147191551
netflix,0.23710188684980033
title,0.2338680664419513
congrats,0.230237028792902
frustration,0.22981185736656734
sound,0.22855883248123496
baggage,0.22274639487595238
education,0.2189182142239577
latter,0.2109604568691632
series,0.208488747879793
bestfriend,0.20841860857190786
writer,0.20312571824492331
suspense,0.20171798813495154
gotta,0.20016060825436957
retire,0.1968989507575212
doesso,0.17867197308058824
surf,0.16229159946414595
everyone,0.15586195791886318
show,0.14623720439572438
neighbor,0.1369453927890243
member,0.13629743396717925
cook,0.1326745940915721
situation,0.12855672978437083
support,0.12797413386863044
townsperson,0.11917127192199892
clothes,0.11102162873811647
character,0.1032310784629999
pretty,0.10284516676505365
coworkers,0.1007047554965379
matter,0.06690866159338296
pacing,0.06038432151645604
perfectionist,0.05410171982154098
hipster,0.037232854666140784
knit,0.0268543043663805
something,0.026348270823246072
staff,0.024173989030309977
order,0.008449053426253624
chief,0.00784375353540445
superb,0.0
handy,0.0
conflict,0.0
class,0.0
shift,0.0
fancy,0.0
reply,0.0
twist,0.0
return,0.0
performance,-0.010440970294268936
demise,-0.01332337907923082
course,-0.026707248587690635
drive,-0.05275977062149328
decent,-0.06453659839954085
quaint,-0.10710617283531654
capital,-0.15583067171392934
break,-0.1683047138541769
villain,-0.20071361223216896
negativity,-0.2343465118337239
